"Project name","Afnan"
"Date range","07/13/2026 12:00 AM - 07/19/2026 11:59 PM"


"Day of the week","Saturday OR Sunday OR Thursday OR Wednesday OR Tuesday OR Monday"

"Metric","Sessions"
"","Total sessions","1979"
"","Bot sessions","107"

"Metric","Pages per session"
"","Average","1.7372410308236483"

"Metric","Scroll depth"
"","Average","52.01"

"Metric","Active time spent"
"","Active time","109"
"","Total time","240"

"Metric","Users overview"
"","Unique users","1444"
"","Sessions with new users","1106"
"","Sessions with returning users","873"

"Metric","Insights","No. of sessions","% of sessions"
"","Rage clicks","4","0.20%"
"","Dead click","214","10.81%"
"","Excessive scrolling","0","0%"
"","Quick back click","131","6.62%"

"Metric","Browsers","No. of sessions","% of sessions"
"","FacebookApp","1146","57.91%"
"","Chrome","365","18.44%"
"","ChromeMobile","287","14.50%"
"","InstagramApp","47","2.37%"
"","MobileSafari","44","2.22%"
"","Edge","37","1.87%"
"","Firefox","26","1.31%"
"","SamsungInternet","11","0.56%"
"","Opera","8","0.40%"
"","MiuiBrowser","2","0.10%"
"","EdgeMobile","2","0.10%"
"","FirefoxMobile","2","0.10%"
"","Safari","1","0.05%"
"","GoogleApp","1","0.05%"

"Metric","Top pages","No. of sessions"
"","https://afnanmahmud.com/ai-for-developers","1626"
"","https://afnanmahmud.com/auth/otp","190"
"","https://afnanmahmud.com/ai-for-developers/demo","183"
"","https://afnanmahmud.com/dashboard/my-courses/ai-for-developers","163"
"","https://afnanmahmud.com/dashboard","125"
"","https://afnanmahmud.com/","121"
"","https://afnanmahmud.com/courses","68"
"","https://afnanmahmud.com/courses/ai-for-developers","63"
"","https://afnanmahmud.com/payment/success","25"
"","https://afnanmahmud.com/dashboard/my-courses","23"
"","https://afnanmahmud.com/contact","14"
"","https://afnanmahmud.com/dashboard/profile","11"

"Metric","Smart events","No. of sessions","% of sessions"
"","Login","125","6.32%"
"","Outbound click","52","2.63%"
"","Submit form","48","2.43%"
"","Order success","24","1.21%"
"","Contact us","6","0.30%"
"","Retry","2","0.10%"
"","Checkout","2","0.10%"

"Metric","Referrer","No. of sessions"
"","m.facebook.com","969"
"","l.facebook.com","204"
"","facebook.com","152"
"","www.google.com","43"
"","instagram.com","34"
"","afnanmahmud.com","28"
"","lm.facebook.com","28"
"","l.wl.co","10"
"","pg.eps.com.bd","9"
"","ekram2.github.io","3"
"","payment.mynagad.com","3"
"","www.threads.com","2"

"Metric","JavaScript errors"
"","Sessions with JavaScript errors"
""," total JavaScript errors","61"
"","","No. of sessions","% of sessions"
"","script error.","52","85.25%"
"","undefined is not an object (evaluating 'window.webkit.messagehandlers')","6","9.84%"
"","error invoking postmessage: java object is gone","2","3.28%"
"","resizeobserver loop completed with undelivered notifications.","1","1.64%"

"Metric","Purchases"
"","Sessions with a purchase","No. of sessions","% of sessions"
"","","24","1.21%"

"Metric","Performance overview"
"","Score","76.66298342541437"
"","LCP (Largest Contentful Paint)","2.933s"
"","INP (Interaction to Next Paint)","288ms"
"","CLS (Cumulative Layout Shift)","0.141s"

"Metric","Bot traffic"
"webScraperBotSessions","17"
"suspiciousDeviceBotSessions","42"
"suspiciousNetworkBotSessions","51"
"suspiciousInteractionBotSessions","96"
"ppcAdFraudBotSessions","1"
"otherBotsSessions","3"
"__typename","BotTypes"
